published_at_utc,date_day,title,url,domain,source,sourceCountry,language
2025-10-01T09:30:00+00:00,2025-10-01,What to expect for BTC in October ?,https://www.fxstreet.com/cryptocurrencies/news/bitcoin-price-forecast-btc-holds-above-114-000-after-positive-q3-performance-202510010844,www.fxstreet.com,,,English
2025-10-01T23:15:00+00:00,2025-10-01,"Bitcoin ( BTC ) Price Prediction : Bitcoin Climbs Above $117K , Targets $120K Symmetrical Triangle Breakout",https://bravenewcoin.com/insights/bitcoin-btc-price-prediction-bitcoin-climbs-above-117k-targets-120k-symmetrical-triangle-breakout,bravenewcoin.com,,,English
2025-10-01T06:45:00+00:00,2025-10-01,"Bitcoin Defends $108 , 000 Support Amid Whale Selling In September",https://www.newsbtc.com/bitcoin-news/bitcoin-108000-support-whale-selling-bullish/,www.newsbtc.com,,,English
2025-10-01T06:45:00+00:00,2025-10-01,A Dormant Bitcoin Address Moves 400 BTC After Over A Decade,https://www.newsbtc.com/news/bitcoin/a-dormant-bitcoin-address-moves-400-btc-after-more-than-a-decade/,www.newsbtc.com,,,English
2025-10-01T06:45:00+00:00,2025-10-01,Bitcoin Price Targets Upside Breakout – Can Bulls Push Price Beyond Key Levels ?,https://www.newsbtc.com/analysis/btc/bitcoin-price-targets-upside-115k/,www.newsbtc.com,,,English
2025-10-01T06:45:00+00:00,2025-10-01,"Bitcoin $90 , 000 Level Holds Key To Preventing A New Bear Market , Top Analyst Says",https://www.newsbtc.com/bitcoin-news/bitcoin-90000-level-holds-key-to-preventing-a-new-bear-market-top-analyst-says/,www.newsbtc.com,,,English
2025-10-01T07:15:00+00:00,2025-10-01,BTC News : Swiss Bank Sygnum Unveils Bitcoin Yield Fund With Starboard Digital,https://www.coindesk.com/business/2025/10/01/swiss-bank-sygnum-unveils-bitcoin-yield-fund-as-btc-defi-demand-grows,www.coindesk.com,,,English
2025-10-01T03:15:00+00:00,2025-10-01,"Strategy Bolsters Bitcoin Holdings to 640 , 031 BTC Amid Ongoing Accumulation",http://www.econotimes.com/Strategy-Bolsters-Bitcoin-Holdings-to-640031-BTC-Amid-Ongoing-Accumulation-1721958,www.econotimes.com,,,English
2025-10-01T03:15:00+00:00,2025-10-01,Bitcoin Surges Above $114K as Traders Look Ahead to  Uptober,https://finance.yahoo.com/news/bitcoin-surges-above-114k-traders-151225171.html,finance.yahoo.com,,,English
2025-10-01T13:15:00+00:00,2025-10-01,"Why October could be bullish for BTC , ETH and XRP",https://www.fxstreet.com/cryptocurrencies/news/crypto-today-bitcoin-ethereum-xrp-tilt-toward-breakout-on-risk-on-sentiment-202510011200,www.fxstreet.com,,,English
2025-10-01T04:00:00+00:00,2025-10-01,"Bitcoin , Ethereum , Dogecoin , XRP Drop Ahead Of Midnight Government Shutdown : Analyst Says Well Be  Trending Upward In Few Days - Grayscale Bitcoin Mini Trust ( BTC ) Common units of fractional undivided beneficial interest ( ARCA : BTC )",https://www.benzinga.com/crypto/cryptocurrency/25/09/47959489/bitcoin-ethereum-dogecoin-xrp-drop-ahead-of-midnight-government-shutdown-analyst-says-well-be-trending-upwards-in-few-days,www.benzinga.com,,,English
2025-10-01T02:30:00+00:00,2025-10-01,"Strategy $128 million ATM haul dwarfs bitcoin buy , now holds 640 , 031 BTC",https://finance.yahoo.com/news/strategy-128-million-atm-haul-141659214.html,finance.yahoo.com,,,English
2025-10-01T17:00:00+00:00,2025-10-01,"Gold , Bitcoin Rally Amid US Government Shutdown Jitters",https://insidebitcoins.com/news/gold-bitcoin-soar-on-us-government-shutdown-jitters-as-safe-haven-trades-fuel-uptober-rally,insidebitcoins.com,,,English
2025-10-01T13:30:00+00:00,2025-10-01,"Metaplanet Adds 25 , 555 BTC As Bitcoin Surges To $116 , 000",https://biztoc.com/x/020509530483e2b5,biztoc.com,,,English
2025-10-01T09:15:00+00:00,2025-10-01,"Metaplanet Acquires 5 , 288 BTC , Lifts Total Holdings to 30 , 823 BTC",https://biztoc.com/x/ad465e2958386efd,biztoc.com,,,English
2025-10-01T08:15:00+00:00,2025-10-01,Cathie Wood Says Bitcoin  Owns The Cryptocurrency Space  Here Is Why The Ark CEO Differs With Tom Lee On Ethereum,https://finance.yahoo.com/news/cathie-wood-says-bitcoin-owns-203105368.html,finance.yahoo.com,,,English
2025-10-01T13:15:00+00:00,2025-10-01,Pi Network Price Forecast : PI recovers as co - founder Fan participates in Token2049 event,https://www.fxstreet.com/cryptocurrencies/news/pi-network-price-forecast-pi-recovers-as-co-founder-fan-participates-in-token2049-event-202510011206,www.fxstreet.com,,,English
2025-10-01T01:30:00+00:00,2025-10-01,AsiaStrategy Buys 30 Bitcoin In New Aggressive Crypto Push,https://bitcoinmagazine.com/news/asiastrategy-buys-30-bitcoin-in-aggressive-treasury-push-partners-with-anchorage-digital,bitcoinmagazine.com,,,English
2025-10-01T19:15:00+00:00,2025-10-01,Bitcoin is getting a shutdown boost . More money could rotate into the crypto and out of gold,https://www.cnbc.com/2025/10/01/bitcoin-is-getting-a-shutdown-boost-more-money-could-rotate-into-the-crypto-and-out-of-gold.html,www.cnbc.com,,,English
2025-10-01T21:00:00+00:00,2025-10-01,Bitcoin Treasuries And The Rewiring Of Finance,https://www.riotimesonline.com/bitcoin-treasuries-and-the-rewiring-of-finance/,www.riotimesonline.com,,,English
2025-10-01T21:00:00+00:00,2025-10-01,"Bitcoin Bulls Eye $117 , 000 , But CME Gap Closure Could Delay The Breakout",https://www.newsbtc.com/news/bitcoin/bitcoin-bulls-eye-117000/,www.newsbtc.com,,,English
2025-10-01T01:30:00+00:00,2025-10-01,Why Michael Saylor Wants A Trillion - Dollar Bitcoin Position,https://bitcoinmagazine.com/business/why-michael-saylor-is-building-toward-a-trillion-dollar-bitcoin-balance-sheet,bitcoinmagazine.com,,,English
2025-10-01T01:15:00+00:00,2025-10-01,Could Dogecoin Be the Next Bitcoin ? | The Motley Fool,https://www.fool.com/investing/2025/09/30/could-dogecoin-be-the-next-bitcoin/?source=iedfolrf0000001,www.fool.com,,,English
2025-10-01T11:30:00+00:00,2025-10-01,"Japanese Firm Metaplanet Acquires $623M in Bitcoin , Becomes 4th - Largest Corporate Holder",https://biztoc.com/x/49ea69a4ad2f58c4,biztoc.com,,,English
2025-10-01T09:15:00+00:00,2025-10-01,£5bn Bitcoin Heist Busted : Chinese Fraudster Zhimin Qian Confesses in united kingdom – World Largest Crypto Seizure Shocks,https://www.ibtimes.co.uk/5bn-bitcoin-heist-busted-chinese-fraudster-zhimin-qian-confesses-uk-worlds-largest-crypto-1745966,www.ibtimes.co.uk,,,English
2025-10-01T17:15:00+00:00,2025-10-01,"Billionaires and Harvard Endowment Are Piling Into a BlackRock ETF That Could Climb More Than 1 , 000 %, According to Experts",https://www.fool.com/investing/2025/10/01/billionaires-and-harvards-endowment-are-piling-int/,www.fool.com,,,English
2025-10-01T15:45:00+00:00,2025-10-01,"Bitcoin Breakout at $115 , 000 Faces Fragile Support",https://thearabianpost.com/bitcoin-breakout-at-115000-faces-fragile-support/,thearabianpost.com,,,English
2025-10-01T03:45:00+00:00,2025-10-01,"Bitcoin , Ethereum , Dogecoin , XRP Drop Ahead Of Midnight Government Shutdown : Analyst Says Well Be  Trending Upward In Few Days",https://biztoc.com/x/b452baba76361daf,biztoc.com,,,English
2025-10-01T06:30:00+00:00,2025-10-01,Bitcoin Bounces as Crypto Market Turns Green : Where Do Prices Go Next ?,https://finance.yahoo.com/news/bitcoin-bounces-crypto-market-turns-183810579.html,finance.yahoo.com,,,English
2025-10-01T10:15:00+00:00,2025-10-01,3 Reasons the Crypto Sector Tumbled Last Week,https://www.fool.com/investing/2025/10/01/3-reasons-the-crypto-sector-tumbled-last-week/?source=iedfolrf0000001,www.fool.com,,,English
2025-10-01T08:15:00+00:00,2025-10-01,Swiss Bank Sygnum Unveils Bitcoin Yield Fund as BTC DeFi Demand Grows,https://biztoc.com/x/7986183d9624202f,biztoc.com,,,English
2025-10-01T08:00:00+00:00,2025-10-01,"2 Cryptocurrencies to Buy Before They Soar 345 % and 355 %, According to a Wall Street Analyst",https://www.fool.com/investing/2025/09/30/2-top-cryptocurrencies-buy-before-soar-355-wall-st/,www.fool.com,,,English
2025-10-01T01:00:00+00:00,2025-10-01,"Why Is Crypto Up Today ? – September 29 , 2025",https://finance.yahoo.com/news/why-crypto-today-september-29-124957568.html,finance.yahoo.com,,,English
2025-10-01T22:45:00+00:00,2025-10-01,When Could Bitcoin Break Out to New Highs ? Watch Out for Gold,https://biztoc.com/x/6d6d2db8d1fb8862,biztoc.com,,,English
2025-10-01T08:15:00+00:00,2025-10-01,Femeie găsită vinovată de cea mai mare escrocherie cu criptomonede din lume . Cum a acționat „ Zeița Bogăției  FOTO,https://ziare.com/femeie-condamnata-inchisoare/marea-britanie-escrocherie-criptomonede-bitcoin-1967498,ziare.com,,,Romanian
2025-10-01T04:30:00+00:00,2025-10-01,„ Zeița chineză a bogăției  care a spălat miliarde în bitcoin la Londra . Ambiția ei : întemeierea propriului stat - Liberland,https://hotnews.ro/zeita-chineza-a-bogatiei-care-a-spalat-miliarde-in-bitcoin-la-londra-ambitia-ei-intemeierea-propriului-stat-liberland-2077089,hotnews.ro,,,Romanian
2025-10-01T09:00:00+00:00,2025-10-01,3 Crypto Companies Jumping on the AI Bandwagon – And Getting Higher Premiums,https://finance.yahoo.com/news/3-crypto-companies-jumping-ai-211752353.html,finance.yahoo.com,,,English
2025-10-01T09:00:00+00:00,2025-10-01,Bitcoin Diplomacy,https://www.counterpunch.org/2025/10/01/bitcoin-diplomacy/,www.counterpunch.org,,,English
