date,time,title,source,url,v2_themes,avg_tone,positive_score,negative_score,polarity
20251025,00:00,Weekly market update: A rate cut before a high-level meeting | MarketScreener,marketscreener.com,https://www.marketscreener.com/news/weekly-market-update-a-rate-cut-before-a-high-level-meeting-ce7d5dded888f621,WB_1150_VOLATILITY;WB_1104_MACROECONOMIC_VULNERABILITY_AND_DEBT;MOVEMENT_GENERAL;WB_698_TRADE;ECON_INFLATION;WB_442_INFLATION;EPU_CATS_MONETARY_POLICY;TAX_ETHNICITY;TAX_ETHNICITY_CHINESE;TAX_WORLDLANGUAGES;TAX_WORLDLANGUAGES_CHINESE;LEADER;TAX_FNCACT;TAX_FNCACT_PRESIDENT;USPEC_POLITICS_GENERAL1;ECON_WORLDCURRENCIES;ECON_WORLDCURRENCIES_EURO;ECON_WORLDCURRENCIES_DOLLAR;ECON_WORLDCURRENCIES_US_DOLLAR;ECON_STOCKMARKET;ENV_METALS;WB_2936_GOLD;WB_507_ENERGY_AND_EXTRACTIVES;WB_895_MINING_SYSTEMS;WB_1699_METAL_ORE_MINING;TAX_FNCACT_LEADER;MEDICAL;TAX_FNCACT_DESIGNER;TAX_FNCACT_OPERATOR;CYBER_ATTACK;WB_678_DIGITAL_GOVERNMENT;WB_670_ICT_SECURITY;WB_133_INFORMATION_AND_COMMUNICATION_TECHNOLOGIES;CRISISLEX_C03_WELLBEING_HEALTH;CRISISLEX_T02_INJURED;EPU_CATS_MIGRATION_FEAR_FEAR;ECON_INTEREST_RATES;EPU_POLICY;EPU_POLICY_INTEREST_RATES;EPU_ECONOMY_HISTORIC;ENV_OIL;TAX_ECON_PRICE;ECON_OILPRICE;SANCTIONS;TAX_WORLDLANGUAGES_RUSSIA;WB_2433_CONFLICT_AND_VIOLENCE;WB_2432_FRAGILITY_CONFLICT_AND_VIOLENCE;ARMEDCONFLICT;EPU_CATS_NATIONAL_SECURITY;USPEC_POLICY1;EPU_ECONOMY;TAX_ETHNICITY_RUSSIAN;TAX_WORLDLANGUAGES_RUSSIAN;WB_539_OIL_AND_GAS_POLICY_STRATEGY_AND_INSTITUTIONS;WB_2290_OIL_AND_GAS_EXPORT;WB_544_MID_AND_DOWNSTREAM_OIL_AND_GAS;ECON_GOLDPRICE;WB_2934_COPPER;TAX_FNCACT_FINANCIERS;AGRICULTURE;TAX_FOODSTAPLES;TAX_FOODSTAPLES_CORN;TAX_FOODSTAPLES_WHEAT;TAX_FOODSTAPLES_SOYBEANS;DELAY;USPEC_UNCERTAINTY1;CRISISLEX_C04_LOGISTICS_TRANSPORT;EPU_POLICY_FEDERAL_RESERVE;EPU_POLICY_POLICY;WB_444_MONETARY_POLICY;WB_439_MACROECONOMIC_AND_STRUCTURAL_POLICIES;EPU_POLICY_MONETARY_POLICY;ECON_BITCOIN;SOC_PARDON;TAX_FNCACT_FOUNDER;EPU_POLICY_REGULATORY;EPU_POLICY_BUDGET;EPU_CATS_FISCAL_POLICY;ENV_WINDPOWER;GENERAL_HEALTH;WB_1973_FINANCIAL_RISK_REDUCTION;WB_435_AGRICULTURE_AND_FOOD_SECURITY;WB_337_INSURANCE;WB_1967_AGRICULTURAL_RISK_AND_SECURITY;WB_625_HEALTH_ECONOMICS_AND_FINANCE;WB_621_HEALTH_NUTRITION_AND_POPULATION;WB_1287_HEALTH_INSURANCE;EPU_CATS_HEALTHCARE;,-1.42428785607196,2.47376311844078,3.89805097451274,6.37181409295352
20251025,00:00,Weekly market update: A rate cut before a high-level meeting | MarketScreener,marketscreener.com,https://www.marketscreener.com/news/weekly-market-update-a-rate-cut-before-a-high-level-meeting-ce7d5dded888f527,WB_1150_VOLATILITY;WB_1104_MACROECONOMIC_VULNERABILITY_AND_DEBT;MOVEMENT_GENERAL;WB_698_TRADE;ECON_INFLATION;WB_442_INFLATION;EPU_CATS_MONETARY_POLICY;TAX_ETHNICITY;TAX_ETHNICITY_CHINESE;TAX_WORLDLANGUAGES;TAX_WORLDLANGUAGES_CHINESE;LEADER;TAX_FNCACT;TAX_FNCACT_PRESIDENT;USPEC_POLITICS_GENERAL1;ECON_WORLDCURRENCIES;ECON_WORLDCURRENCIES_EURO;ECON_WORLDCURRENCIES_DOLLAR;ECON_WORLDCURRENCIES_US_DOLLAR;ECON_STOCKMARKET;ENV_METALS;WB_2936_GOLD;WB_507_ENERGY_AND_EXTRACTIVES;WB_895_MINING_SYSTEMS;WB_1699_METAL_ORE_MINING;ECON_OILPRICE;ENV_OIL;TAX_FNCACT_LEADER;MEDICAL;TAX_FNCACT_DESIGNER;TAX_FNCACT_OPERATOR;CYBER_ATTACK;WB_678_DIGITAL_GOVERNMENT;WB_670_ICT_SECURITY;WB_133_INFORMATION_AND_COMMUNICATION_TECHNOLOGIES;CRISISLEX_C03_WELLBEING_HEALTH;CRISISLEX_T02_INJURED;EPU_CATS_MIGRATION_FEAR_FEAR;ECON_INTEREST_RATES;EPU_POLICY;EPU_POLICY_INTEREST_RATES;EPU_ECONOMY_HISTORIC;TAX_ECON_PRICE;SANCTIONS;TAX_WORLDLANGUAGES_RUSSIA;WB_2433_CONFLICT_AND_VIOLENCE;WB_2432_FRAGILITY_CONFLICT_AND_VIOLENCE;ARMEDCONFLICT;EPU_CATS_NATIONAL_SECURITY;USPEC_POLICY1;EPU_ECONOMY;TAX_ETHNICITY_RUSSIAN;TAX_WORLDLANGUAGES_RUSSIAN;WB_539_OIL_AND_GAS_POLICY_STRATEGY_AND_INSTITUTIONS;WB_2290_OIL_AND_GAS_EXPORT;WB_544_MID_AND_DOWNSTREAM_OIL_AND_GAS;ECON_GOLDPRICE;WB_2934_COPPER;TAX_FNCACT_FINANCIERS;AGRICULTURE;TAX_FOODSTAPLES;TAX_FOODSTAPLES_CORN;TAX_FOODSTAPLES_WHEAT;TAX_FOODSTAPLES_SOYBEANS;DELAY;USPEC_UNCERTAINTY1;CRISISLEX_C04_LOGISTICS_TRANSPORT;EPU_POLICY_FEDERAL_RESERVE;EPU_POLICY_POLICY;WB_444_MONETARY_POLICY;WB_439_MACROECONOMIC_AND_STRUCTURAL_POLICIES;EPU_POLICY_MONETARY_POLICY;ECON_BITCOIN;SOC_PARDON;TAX_FNCACT_FOUNDER;EPU_POLICY_REGULATORY;EPU_POLICY_BUDGET;EPU_CATS_FISCAL_POLICY;ENV_WINDPOWER;GENERAL_HEALTH;WB_1973_FINANCIAL_RISK_REDUCTION;WB_435_AGRICULTURE_AND_FOOD_SECURITY;WB_337_INSURANCE;WB_1967_AGRICULTURAL_RISK_AND_SECURITY;WB_625_HEALTH_ECONOMICS_AND_FINANCE;WB_621_HEALTH_NUTRITION_AND_POPULATION;WB_1287_HEALTH_INSURANCE;EPU_CATS_HEALTHCARE;,-1.4903129657228,2.45901639344262,3.94932935916542,6.40834575260805
20251025,00:00,Trump pardons convicted Binance co-founder Changpeng Zhao - Blueprint Newspapers Limited,blueprint.ng,https://blueprint.ng/trump-pardons-convicted-binance-co-founder-changpeng-zhao/,LEADER;TAX_FNCACT;TAX_FNCACT_PRESIDENT;USPEC_POLITICS_GENERAL1;SOC_PARDON;ECON_BITCOIN;EPU_POLICY;EPU_POLICY_WHITE_HOUSE;ARMEDCONFLICT;EPU_CATS_NATIONAL_SECURITY;EPU_ECONOMY_HISTORIC;WB_698_TRADE;TRIAL;LEGISLATION;WB_2024_ANTI_CORRUPTION_AUTHORITIES;WB_696_PUBLIC_SECTOR_MANAGEMENT;WB_840_JUSTICE;WB_2025_INVESTIGATION;WB_831_GOVERNANCE;WB_832_ANTI_CORRUPTION;WB_1014_CRIMINAL_JUSTICE;SOC_POINTSOFINTEREST;SOC_POINTSOFINTEREST_PRISON;WB_2495_DETENTION_PRISON_AND_CORRECTIONS_REFORM;WB_2470_PEACE_OPERATIONS_AND_CONFLICT_MANAGEMENT;WB_2432_FRAGILITY_CONFLICT_AND_VIOLENCE;WB_2490_NATIONAL_PROTECTION_AND_SECURITY;TAX_FNCACT_AUTHORITIES;CRISISLEX_CRISISLEXREC;EPU_POLICY_AUTHORITIES;TAX_FNCACT_CRIMINAL;TAX_ETHNICITY;TAX_ETHNICITY_AMERICAN;CORRUPTION;WB_2019_ANTI_CORRUPTION_LEGISLATION;WB_2020_BRIBERY_FRAUD_AND_COLLUSION;TAX_FNCACT_VICTIMS;CRISISLEX_T08_MISSINGFOUNDTRAPPEDPEOPLE;TAX_FNCACT_SUPPORTER;TAX_FNCACT_CEO;WB_678_DIGITAL_GOVERNMENT;WB_694_BROADCAST_AND_MEDIA;WB_133_INFORMATION_AND_COMMUNICATION_TECHNOLOGIES;MEDIA_SOCIAL;WB_652_ICT_APPLICATIONS;WB_662_SOCIAL_MEDIA;WB_658_ENTERPRISE_APPLICATIONS;SCIENCE;SOC_INNOVATION;TAX_POLITICAL_PARTY;TAX_POLITICAL_PARTY_DEMOCRATS;TAX_FNCACT_SENATOR;GENERAL_GOVERNMENT;EPU_POLICY_CONGRESS;PROTEST;VIOLENT_UNREST;TAX_FNCACT_LAWMAKER;,-2.56410256410256,4.80769230769231,7.37179487179487,12.1794871794872
20251025,00:00,Weekly market update: A rate cut before a high-level meeting | MarketScreener,marketscreener.com,https://www.marketscreener.com/news/weekly-market-update-a-rate-cut-before-a-high-level-meeting-ce7d5dded888f52d,WB_1150_VOLATILITY;WB_1104_MACROECONOMIC_VULNERABILITY_AND_DEBT;MOVEMENT_GENERAL;WB_698_TRADE;ECON_INFLATION;WB_442_INFLATION;EPU_CATS_MONETARY_POLICY;TAX_ETHNICITY;TAX_ETHNICITY_CHINESE;TAX_WORLDLANGUAGES;TAX_WORLDLANGUAGES_CHINESE;LEADER;TAX_FNCACT;TAX_FNCACT_PRESIDENT;USPEC_POLITICS_GENERAL1;ECON_WORLDCURRENCIES;ECON_WORLDCURRENCIES_EURO;ECON_WORLDCURRENCIES_DOLLAR;ECON_WORLDCURRENCIES_US_DOLLAR;ECON_STOCKMARKET;ENV_METALS;WB_2936_GOLD;WB_507_ENERGY_AND_EXTRACTIVES;WB_895_MINING_SYSTEMS;WB_1699_METAL_ORE_MINING;ECON_OILPRICE;ENV_OIL;TAX_FNCACT_LEADER;MEDICAL;TAX_FNCACT_DESIGNER;TAX_FNCACT_OPERATOR;CYBER_ATTACK;WB_678_DIGITAL_GOVERNMENT;WB_670_ICT_SECURITY;WB_133_INFORMATION_AND_COMMUNICATION_TECHNOLOGIES;CRISISLEX_C03_WELLBEING_HEALTH;CRISISLEX_T02_INJURED;EPU_CATS_MIGRATION_FEAR_FEAR;ECON_INTEREST_RATES;EPU_POLICY;EPU_POLICY_INTEREST_RATES;EPU_ECONOMY_HISTORIC;TAX_ECON_PRICE;SANCTIONS;TAX_WORLDLANGUAGES_RUSSIA;WB_2433_CONFLICT_AND_VIOLENCE;WB_2432_FRAGILITY_CONFLICT_AND_VIOLENCE;ARMEDCONFLICT;EPU_CATS_NATIONAL_SECURITY;USPEC_POLICY1;EPU_ECONOMY;TAX_ETHNICITY_RUSSIAN;TAX_WORLDLANGUAGES_RUSSIAN;WB_539_OIL_AND_GAS_POLICY_STRATEGY_AND_INSTITUTIONS;WB_2290_OIL_AND_GAS_EXPORT;WB_544_MID_AND_DOWNSTREAM_OIL_AND_GAS;ECON_GOLDPRICE;WB_2934_COPPER;TAX_FNCACT_FINANCIERS;AGRICULTURE;TAX_FOODSTAPLES;TAX_FOODSTAPLES_CORN;TAX_FOODSTAPLES_WHEAT;TAX_FOODSTAPLES_SOYBEANS;DELAY;USPEC_UNCERTAINTY1;CRISISLEX_C04_LOGISTICS_TRANSPORT;EPU_POLICY_FEDERAL_RESERVE;EPU_POLICY_POLICY;WB_444_MONETARY_POLICY;WB_439_MACROECONOMIC_AND_STRUCTURAL_POLICIES;EPU_POLICY_MONETARY_POLICY;ECON_BITCOIN;SOC_PARDON;TAX_FNCACT_FOUNDER;EPU_POLICY_REGULATORY;EPU_POLICY_BUDGET;EPU_CATS_FISCAL_POLICY;ENV_WINDPOWER;GENERAL_HEALTH;WB_1973_FINANCIAL_RISK_REDUCTION;WB_435_AGRICULTURE_AND_FOOD_SECURITY;WB_337_INSURANCE;WB_1967_AGRICULTURAL_RISK_AND_SECURITY;WB_625_HEALTH_ECONOMICS_AND_FINANCE;WB_621_HEALTH_NUTRITION_AND_POPULATION;WB_1287_HEALTH_INSURANCE;EPU_CATS_HEALTHCARE;,-1.49700598802395,2.47005988023952,3.96706586826347,6.43712574850299
20251025,00:00,Weekly market update: A rate cut before a high-level meeting | MarketScreener,marketscreener.com,https://www.marketscreener.com/news/weekly-market-update-a-rate-cut-before-a-high-level-meeting-ce7d5dded888f521,WB_1150_VOLATILITY;WB_1104_MACROECONOMIC_VULNERABILITY_AND_DEBT;MOVEMENT_GENERAL;WB_698_TRADE;ECON_INFLATION;WB_442_INFLATION;EPU_CATS_MONETARY_POLICY;TAX_ETHNICITY;TAX_ETHNICITY_CHINESE;TAX_WORLDLANGUAGES;TAX_WORLDLANGUAGES_CHINESE;LEADER;TAX_FNCACT;TAX_FNCACT_PRESIDENT;USPEC_POLITICS_GENERAL1;ECON_WORLDCURRENCIES;ECON_WORLDCURRENCIES_EURO;ECON_WORLDCURRENCIES_DOLLAR;ECON_WORLDCURRENCIES_US_DOLLAR;ECON_STOCKMARKET;ENV_METALS;WB_2936_GOLD;WB_507_ENERGY_AND_EXTRACTIVES;WB_895_MINING_SYSTEMS;WB_1699_METAL_ORE_MINING;ECON_OILPRICE;ENV_OIL;TAX_FNCACT_LEADER;MEDICAL;TAX_FNCACT_DESIGNER;TAX_FNCACT_OPERATOR;CYBER_ATTACK;WB_678_DIGITAL_GOVERNMENT;WB_670_ICT_SECURITY;WB_133_INFORMATION_AND_COMMUNICATION_TECHNOLOGIES;CRISISLEX_C03_WELLBEING_HEALTH;CRISISLEX_T02_INJURED;EPU_CATS_MIGRATION_FEAR_FEAR;ECON_INTEREST_RATES;EPU_POLICY;EPU_POLICY_INTEREST_RATES;EPU_ECONOMY_HISTORIC;TAX_ECON_PRICE;SANCTIONS;TAX_WORLDLANGUAGES_RUSSIA;WB_2433_CONFLICT_AND_VIOLENCE;WB_2432_FRAGILITY_CONFLICT_AND_VIOLENCE;ARMEDCONFLICT;EPU_CATS_NATIONAL_SECURITY;USPEC_POLICY1;EPU_ECONOMY;TAX_ETHNICITY_RUSSIAN;TAX_WORLDLANGUAGES_RUSSIAN;WB_539_OIL_AND_GAS_POLICY_STRATEGY_AND_INSTITUTIONS;WB_2290_OIL_AND_GAS_EXPORT;WB_544_MID_AND_DOWNSTREAM_OIL_AND_GAS;ECON_GOLDPRICE;WB_2934_COPPER;TAX_FNCACT_FINANCIERS;AGRICULTURE;TAX_FOODSTAPLES;TAX_FOODSTAPLES_CORN;TAX_FOODSTAPLES_WHEAT;TAX_FOODSTAPLES_SOYBEANS;DELAY;USPEC_UNCERTAINTY1;CRISISLEX_C04_LOGISTICS_TRANSPORT;EPU_POLICY_FEDERAL_RESERVE;EPU_POLICY_POLICY;WB_444_MONETARY_POLICY;WB_439_MACROECONOMIC_AND_STRUCTURAL_POLICIES;EPU_POLICY_MONETARY_POLICY;ECON_BITCOIN;SOC_PARDON;TAX_FNCACT_FOUNDER;EPU_POLICY_REGULATORY;EPU_POLICY_BUDGET;EPU_CATS_FISCAL_POLICY;ENV_WINDPOWER;GENERAL_HEALTH;WB_1973_FINANCIAL_RISK_REDUCTION;WB_435_AGRICULTURE_AND_FOOD_SECURITY;WB_337_INSURANCE;WB_1967_AGRICULTURAL_RISK_AND_SECURITY;WB_625_HEALTH_ECONOMICS_AND_FINANCE;WB_621_HEALTH_NUTRITION_AND_POPULATION;WB_1287_HEALTH_INSURANCE;EPU_CATS_HEALTHCARE;,-1.50037509377344,2.47561890472618,3.97599399849963,6.45161290322581
20251025,00:00,Weekly market update: A rate cut before a high-level meeting | MarketScreener,marketscreener.com,https://www.marketscreener.com/news/weekly-market-update-a-rate-cut-before-a-high-level-meeting-ce7d5dded888f620,WB_1150_VOLATILITY;WB_1104_MACROECONOMIC_VULNERABILITY_AND_DEBT;MOVEMENT_GENERAL;WB_698_TRADE;ECON_INFLATION;WB_442_INFLATION;EPU_CATS_MONETARY_POLICY;TAX_ETHNICITY;TAX_ETHNICITY_CHINESE;TAX_WORLDLANGUAGES;TAX_WORLDLANGUAGES_CHINESE;LEADER;TAX_FNCACT;TAX_FNCACT_PRESIDENT;USPEC_POLITICS_GENERAL1;ECON_WORLDCURRENCIES;ECON_WORLDCURRENCIES_EURO;ECON_WORLDCURRENCIES_DOLLAR;ECON_WORLDCURRENCIES_US_DOLLAR;ECON_STOCKMARKET;ENV_METALS;WB_2936_GOLD;WB_507_ENERGY_AND_EXTRACTIVES;WB_895_MINING_SYSTEMS;WB_1699_METAL_ORE_MINING;TAX_FNCACT_LEADER;MEDICAL;TAX_FNCACT_DESIGNER;TAX_FNCACT_OPERATOR;CYBER_ATTACK;WB_678_DIGITAL_GOVERNMENT;WB_670_ICT_SECURITY;WB_133_INFORMATION_AND_COMMUNICATION_TECHNOLOGIES;CRISISLEX_C03_WELLBEING_HEALTH;CRISISLEX_T02_INJURED;EPU_CATS_MIGRATION_FEAR_FEAR;ECON_INTEREST_RATES;EPU_POLICY;EPU_POLICY_INTEREST_RATES;EPU_ECONOMY_HISTORIC;ENV_OIL;TAX_ECON_PRICE;ECON_OILPRICE;SANCTIONS;TAX_WORLDLANGUAGES_RUSSIA;WB_2433_CONFLICT_AND_VIOLENCE;WB_2432_FRAGILITY_CONFLICT_AND_VIOLENCE;ARMEDCONFLICT;EPU_CATS_NATIONAL_SECURITY;USPEC_POLICY1;EPU_ECONOMY;TAX_ETHNICITY_RUSSIAN;TAX_WORLDLANGUAGES_RUSSIAN;WB_539_OIL_AND_GAS_POLICY_STRATEGY_AND_INSTITUTIONS;WB_2290_OIL_AND_GAS_EXPORT;WB_544_MID_AND_DOWNSTREAM_OIL_AND_GAS;ECON_GOLDPRICE;WB_2934_COPPER;TAX_FNCACT_FINANCIERS;AGRICULTURE;TAX_FOODSTAPLES;TAX_FOODSTAPLES_CORN;TAX_FOODSTAPLES_WHEAT;TAX_FOODSTAPLES_SOYBEANS;DELAY;USPEC_UNCERTAINTY1;CRISISLEX_C04_LOGISTICS_TRANSPORT;EPU_POLICY_FEDERAL_RESERVE;EPU_POLICY_POLICY;WB_444_MONETARY_POLICY;WB_439_MACROECONOMIC_AND_STRUCTURAL_POLICIES;EPU_POLICY_MONETARY_POLICY;ECON_BITCOIN;SOC_PARDON;TAX_FNCACT_FOUNDER;EPU_POLICY_REGULATORY;EPU_POLICY_BUDGET;EPU_CATS_FISCAL_POLICY;ENV_WINDPOWER;GENERAL_HEALTH;WB_1973_FINANCIAL_RISK_REDUCTION;WB_435_AGRICULTURE_AND_FOOD_SECURITY;WB_337_INSURANCE;WB_1967_AGRICULTURAL_RISK_AND_SECURITY;WB_625_HEALTH_ECONOMICS_AND_FINANCE;WB_621_HEALTH_NUTRITION_AND_POPULATION;WB_1287_HEALTH_INSURANCE;EPU_CATS_HEALTHCARE;,-1.42322097378277,2.47191011235955,3.89513108614232,6.36704119850187
20251025,00:00,N/A,rashtranews.com,https://www.rashtranews.com/paytms-giant-anchor-round-alarm-over-crypto-ads-tech-news/,ECON_IPO;TAX_FNCACT;TAX_FNCACT_INVESTOR;TAX_FNCACT_RETAILER;,0.97323600973236,2.35198702351987,1.37875101378751,3.73073803730738
20251025,01:00,News | Vanderhoof Omineca Express,ominecaexpress.com,https://www.ominecaexpress.com/news/insatiable-demand-bc-seeks-more-control-over-who-plugs-into-its-energy-grid-8321083,LEGISLATION;USPEC_POLITICS_GENERAL1;USPEC_POLICY1;EPU_POLICY;EPU_POLICY_LEGISLATION;GENERAL_GOVERNMENT;EPU_POLICY_GOVERNMENT;ECON_BITCOIN;ENV_MINING;UNGP_FORESTS_RIVERS_OCEANS;TAX_FNCACT;TAX_FNCACT_MINISTER;ECON_ELECTRICALGRID;SLFID_NATURAL_RESOURCES;WB_471_ECONOMIC_GROWTH;WB_1078_DETERMINANTS_OF_GROWTH;WB_1079_COMMODITIES_AND_RESOURCES;TAX_FNCACT_CRITIC;ENV_OIL;ENV_NATURALGAS;ENV_HYDRO;WB_507_ENERGY_AND_EXTRACTIVES;WB_525_RENEWABLE_ENERGY;WB_527_HYDROPOWER;EPU_ECONOMY_HISTORIC;WB_2670_JOBS;WB_1467_EDUCATION_FOR_ALL;WB_470_EDUCATION;WB_2131_EMPLOYABILITY_SKILLS_AND_JOBS;WB_1484_EDUCATION_SKILLS_DEVELOPMENT_AND_LABOR_MARKET;ECON_ELECTRICALPRICE;EPU_POLICY_REGULATORY;WB_1751_LIQUEFIED_NATURAL_GAS;WB_549_OIL_AND_GAS_SYSTEMS;WB_696_PUBLIC_SECTOR_MANAGEMENT;WB_831_GOVERNANCE;WB_838_PUBLIC_ACCOUNTABILITY_MECHANISMS;EPU_CATS_MIGRATION_FEAR_FEAR;BORDER;EDUCATION;TAX_FNCACT_PROFESSOR;SOC_POINTSOFINTEREST;SOC_POINTSOFINTEREST_UNIVERSITY;CRISISLEX_C07_SAFETY;ECON_ELECTRICALDEMAND;TAX_FNCACT_GUARD;BAN;ECON_TAXATION;EPU_POLICY_TAX;EPU_CATS_TAXES;WB_1458_HEALTH_PROMOTION_AND_DISEASE_PREVENTION;WB_1462_WATER_SANITATION_AND_HYGIENE;WB_635_PUBLIC_HEALTH;WB_621_HEALTH_NUTRITION_AND_POPULATION;,-1.7357762777242,1.63934426229508,3.37512054001929,5.01446480231437
20251025,01:00,Prenetics Global Limited Announces Proposed Public Offering | MarketScreener,marketscreener.com,https://www.marketscreener.com/news/prenetics-global-limited-announces-proposed-public-offering-ce7d5dded88ef222,GENERAL_HEALTH;MEDICAL;CRISISLEX_T01_CAUTION_ADVICE;ECON_BITCOIN;WB_855_LABOR_MARKETS;WB_1650_PUBLIC_EMPLOYMENT_SERVICES;WB_697_SOCIAL_PROTECTION_AND_LABOR;WB_1652_PLACEMENT;TAX_FNCACT;TAX_FNCACT_AGENT;EPU_CATS_REGULATION;EPU_CATS_FINANCIAL_REGULATION;WB_644_NUTRITION;WB_1441_SUPPLEMENTS;WB_621_HEALTH_NUTRITION_AND_POPULATION;LEGISLATION;WB_845_LEGAL_AND_REGULATORY_FRAMEWORK;WB_696_PUBLIC_SECTOR_MANAGEMENT;WB_969_CAPITAL_MARKETS_LAW_AND_REGULATION;WB_853_FINANCIAL_LAWS_AND_REGULATIONS;ECON_STOCKMARKET;WB_1448_DEMOGRAPHIC_CHANGE;WB_643_AGING_POPULATION;WB_713_PUBLIC_FINANCE;WB_1045_TREASURY;TAX_FNCACT_PIONEER;SCIENCE;SOC_INNOVATION;EPU_POLICY;EPU_POLICY_REFORM;TAX_MILITARY_TITLE;TAX_MILITARY_TITLE_OFFICERS;TAX_FNCACT_OFFICERS;TAX_FNCACT_DIRECTORS;TAX_FNCACT_EMPLOYEES;IDEOLOGY;KILL;WB_1150_VOLATILITY;WB_1104_MACROECONOMIC_VULNERABILITY_AND_DEBT;EPU_POLICY_LAW;TAX_FNCACT_INVESTOR;,1.47058823529412,2.80748663101604,1.33689839572193,4.14438502673797
20251025,01:00,"Dogecoin Bears Tighten Grip, But This Support Zone Hints At A Potential Reversal",newsbtc.com,https://www.newsbtc.com/news/dogecoin/dogecoin-bears-tighten-grip/,TAX_WORLDMAMMALS;TAX_WORLDMAMMALS_BEARS;TAX_ECON_PRICE;UNGP_FORESTS_RIVERS_OCEANS;ECON_BITCOIN;WB_696_PUBLIC_SECTOR_MANAGEMENT;WB_840_JUSTICE;WB_1014_CRIMINAL_JUSTICE;WB_1150_VOLATILITY;WB_1104_MACROECONOMIC_VULNERABILITY_AND_DEBT;TAX_FNCACT;TAX_FNCACT_TRADERS;WB_698_TRADE;,0.22271714922049,3.56347438752784,3.34075723830735,6.90423162583519
